Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3to4,Feature log2 fold change topic 3to4,Feature count topic 5,Feature log2 fold change topic 5,Feature count topic 6to8,Feature log2 fold change topic 6to8,Feature count topic 9to10,Feature log2 fold change topic 9to10
ENSG00000188786,MTF1,27,0.69432,46,1.65332,18,0.02812,24,0.48895,9,-1.1009,7,-1.4459
ENSG00000183431,SF3A3,25,-0.7558,41,0.03517,34,-0.2803,42,0.05329,43,0.12723,49,0.36167
ENSG00000183520,UTP11,38,0.39670,31,0.06975,9,-1.8466,26,-0.2005,27,-0.1823,51,1.04725
ENSG00000116954,RRAGC,55,0.31918,29,-0.7006,55,0.35796,47,0.06942,42,-0.1372,42,-0.1222
ENSG00000174574,AKIRIN1,101,0.33107,51,-0.7428,54,-0.7250,116,0.57104,106,0.55681,64,-0.4424
ENSG00000168653,NDUFS5,365,-1.3934,387,-1.3063,783,-0.2467,493,-0.9382,1278,0.79080,1179,0.50464
ENSG00000127603,MACF1,459,0.80350,722,1.62572,186,-0.7217,470,0.84212,116,-1.6116,228,-0.3761
ENSG00000090621,PABPC4,129,1.01937,89,0.38915,58,-0.3365,89,0.39022,39,-1.0971,80,0.25575
ENSG00000116983,HPCAL4,32,-3.3522,28,-3.5119,259,-0.2563,513,0.89445,313,0.09044,483,0.92575
ENSG00000084072,PPIE,42,0.15108,22,-0.8519,47,0.37991,31,-0.3052,43,0.24510,32,-0.3145
ENSG00000131236,CAP1,182,0.22155,87,-0.9366,158,-0.0163,177,0.17122,167,0.09985,164,0.05624
ENSG00000131238,PPT1,64,-0.8855,50,-1.2690,130,0.25600,98,-0.2363,141,0.46696,120,0.09804
ENSG00000117000,RLF,33,0.91544,35,0.97896,7,-1.5222,41,1.29047,14,-0.5973,12,-0.7100
ENSG00000084073,ZMPSTE24,27,-0.0691,21,-0.4542,29,0.03889,46,0.79057,33,0.32146,16,-0.9456
ENSG00000049089,COL9A2,107,1.60147,53,0.37572,101,1.84564,16,-1.4863,6,-3.2025,14,-1.8242
ENSG00000084070,SMAP2,35,-1.6875,61,-0.8495,67,-0.7632,174,0.83263,134,0.52487,123,0.28571
ENSG00000117016,RIMS3,5,-4.2579,14,-2.9388,45,-1.3240,175,0.92701,128,0.53986,166,0.98391
ENSG00000066136,NFYC,15,-0.8540,14,-1.0217,34,0.45174,38,0.55673,26,-0.0266,27,-0.0109
ENSG00000179862,CITED4,7,-0.8750,0,-7.4815,16,0.35632,20,0.63747,16,0.39455,13,-0.0725
ENSG00000127124,HIVEP3,19,0.18403,2,-2.6828,8,-1.1907,47,1.71567,18,0.05692,17,-0.0319
ENSG00000198815,FOXJ3,21,-0.8584,8,-2.3353,27,-0.5245,73,1.12813,46,0.44326,39,0.08046
ENSG00000177181,RIMKLA,4,-2.7727,15,-0.9123,8,-1.9719,56,1.16912,43,0.98275,29,0.08739
ENSG00000127125,PPCS,34,-0.8232,58,-0.0159,54,-0.1359,38,-0.6795,59,0.00731,85,0.71259
ENSG00000186409,CCDC30,44,0.62982,38,0.36398,13,-1.3280,77,1.62140,16,-1.1438,33,0.17752
ENSG00000171960,PPIH,3,-2.5865,10,-0.7178,23,0.62919,6,-1.4997,19,0.37508,20,0.37356
ENSG00000065978,YBX1,263,1.15038,233,0.93207,149,0.20499,49,-1.5259,58,-1.5063,156,0.29959
ENSG00000164008,C1orf50,23,-0.1398,16,-0.7276,33,0.47439,15,-0.7723,29,0.30730,23,-0.1865
ENSG00000177868,SVBP,52,0.10933,34,-0.5774,58,0.31081,47,-0.0568,45,-0.1657,52,0.12328
ENSG00000117394,SLC2A1,50,0.53329,23,-0.6936,63,1.07702,27,-0.4266,29,-0.4056,23,-0.7286
ENSG00000117395,EBNA1BP2,54,-0.8159,41,-1.2292,76,-0.3347,73,-0.3740,118,0.54436,123,0.53825
ENSG00000179178,TMEM125,193,3.38467,50,0.53954,41,0.26743,9,-1.9811,6,-2.9530,2,-4.2822
ENSG00000066322,ELOVL1,285,3.26918,46,-0.2678,68,0.39037,9,-2.6131,9,-3.0065,22,-1.4648
ENSG00000159479,MED8,16,-0.5134,8,-1.4877,24,0.09765,25,0.15547,27,0.37021,24,0.10606
ENSG00000198198,SZT2,41,1.34167,32,0.92341,23,0.39364,15,-0.3434,9,-1.2781,12,-0.7643
ENSG00000178922,HYI,22,0.01897,24,0.16538,43,1.37797,10,-1.1730,13,-0.9786,18,-0.3022
ENSG00000142949,PTPRF,126,0.33865,59,-0.8602,68,-0.6840,151,0.64244,106,0.08679,114,0.20651
ENSG00000066135,KDM4A,18,0.25373,12,-0.3239,4,-2.0940,22,0.60454,18,0.41994,18,0.31498
ENSG00000126091,ST3GAL3,1,-4.1839,6,-2.4223,40,0.42031,57,0.95084,40,0.50773,27,-0.3133
ENSG00000117408,IPO13,150,1.14732,64,-0.2609,112,0.74325,49,-0.6910,49,-0.8358,62,-0.3433
ENSG00000117410,ATP6V0B,195,-0.9859,142,-1.4620,312,-0.2851,303,-0.3064,609,1.20730,290,-0.4133
ENSG00000117411,B4GALT2,27,-1.3614,54,-0.3321,73,0.16716,83,0.35548,66,-0.0335,80,0.32643
ENSG00000159214,CCDC24,3,-2.1407,5,-1.6004,9,-0.9249,13,-0.1692,26,1.30993,16,0.16250
ENSG00000178028,DMAP1,34,-0.8725,41,-0.5894,55,-0.1596,83,0.52387,73,0.44006,55,-0.1323
ENSG00000117419,ERI3,75,-1.1037,58,-1.4979,186,0.34664,112,-0.4966,198,0.55020,164,0.11614
ENSG00000187147,RNF220,203,0.68794,153,0.21820,146,0.15933,106,-0.3638,140,0.10135,81,-0.8605
ENSG00000142937,RPS8,2106,0.60701,2393,0.82491,1696,0.28151,452,-1.7922,1101,-0.5457,1453,-0.0026
ENSG00000070785,EIF2B3,31,-0.0349,29,-0.1271,30,-0.1080,26,-0.3326,39,0.44216,27,-0.2625
ENSG00000126088,UROD,29,-1.5875,40,-1.1171,109,0.51262,70,-0.2677,99,0.39163,86,0.07408
ENSG00000117450,PRDX1,295,0.04967,122,-1.3114,368,0.47076,152,-0.9863,294,0.05620,336,0.29998
ENSG00000117448,AKR1A1,51,-0.2248,22,-1.4974,104,1.10645,19,-1.7075,61,0.07934,53,-0.1797
ENSG00000132780,NASP,241,1.48719,367,2.34218,64,-0.7954,52,-1.0269,37,-1.7954,58,-0.9496
ENSG00000159592,GPBP1L1,52,0.89916,33,0.12765,16,-1.0546,37,0.35627,30,0.01400,28,-0.1287
ENSG00000086015,MAST2,18,-0.5419,11,-1.2397,22,-0.2492,31,0.30539,29,0.22937,33,0.45507
ENSG00000117461,PIK3R3,0,-4.7009,18,-0.1020,23,0.33681,25,0.43219,25,0.52880,14,-0.5079
ENSG00000085998,POMGNT1,72,0.37773,44,-0.4044,71,0.39274,60,0.06654,61,0.12619,36,-0.7893
ENSG00000132128,LRRC41,24,-0.5508,21,-0.7549,35,0.06091,27,-0.3180,43,0.50942,34,0.00131
ENSG00000173660,UQCRH,164,-1.7107,157,-1.7809,421,-0.3088,206,-1.3736,743,0.90171,707,0.65276
ENSG00000117481,NSUN4,22,0.52933,22,0.51908,11,-0.5319,13,-0.3455,17,0.15764,14,-0.2552
ENSG00000117480,FAAH,119,1.60977,16,-1.6427,60,0.47805,41,-0.2118,36,-0.5162,32,-0.6672
ENSG00000282881,TMEM275,0,-8.0106,2,-3.1185,21,0.40300,26,0.70629,25,0.94356,11,-0.7021
ENSG00000079277,MKNK1,6,-1.8757,14,-0.5959,24,0.29241,24,0.24702,22,0.15373,24,0.24361
ENSG00000123472,ATPAF1,62,-0.8988,44,-1.4346,115,0.07031,108,-0.0428,124,0.23460,147,0.51928
ENSG00000159658,EFCAB14,176,1.22183,153,0.97464,99,0.26546,64,-0.4567,41,-1.3477,70,-0.3406
ENSG00000186377,CYP4X1,0,-7.4975,2,-2.6984,14,-0.1401,11,-0.4592,33,2.04121,6,-1.4344
ENSG00000162368,CMPK1,95,-0.4750,98,-0.4239,136,0.09833,135,0.07483,138,0.14825,136,0.10227
ENSG00000162373,BEND5,17,-0.9629,15,-1.1014,24,-0.5041,26,-0.3151,47,0.89894,35,0.18090
ENSG00000162374,ELAVL4,12,-3.4895,27,-2.3545,86,-0.7227,296,1.39006,209,1.09014,88,-0.6827
ENSG00000185104,FAF1,58,0.63129,22,-0.8959,46,0.27119,41,0.04382,42,0.10769,29,-0.5439
ENSG00000123091,RNF11,111,-1.8894,94,-2.1313,327,-0.2723,537,0.55831,555,0.84989,378,-0.0159
ENSG00000085832,EPS15,201,0.38783,111,-0.5642,153,-0.0572,147,-0.1159,196,0.45665,116,-0.5469
ENSG00000117859,OSBPL9,61,1.54187,40,0.77507,21,-0.2781,16,-0.7025,17,-0.7444,19,-0.4220
ENSG00000078618,NRDC,137,0.14908,197,0.75119,113,-0.1821,163,0.43234,119,-0.0928,84,-0.6779
ENSG00000169213,RAB3B,11,-3.3446,46,-1.2742,195,1.23037,275,1.66131,88,-0.3638,34,-1.8306
ENSG00000117862,TXNDC12,14,-0.9496,17,-0.6480,34,0.47364,15,-0.8294,31,0.34494,28,0.09185
ENSG00000134717,BTF3L4,63,0.02280,22,-1.5683,64,0.06088,43,-0.5603,81,0.59217,60,-0.0634
ENSG00000157077,ZFYVE9,23,-0.4739,31,0.00884,22,-0.5921,47,0.68590,33,0.12026,33,0.12039
ENSG00000134748,PRPF38A,102,1.30778,76,0.78170,49,0.08627,37,-0.3603,23,-1.3076,44,-0.1210
ENSG00000134744,TUT4,176,1.49284,231,2.02968,44,-0.8639,97,0.44792,18,-2.4160,45,-0.8344
ENSG00000162377,COA7,8,-1.5189,19,-0.2222,9,-1.5403,34,0.67087,31,0.69796,27,0.30638
ENSG00000162378,ZYG11B,60,-1.0863,52,-1.3054,91,-0.4939,229,1.06693,171,0.76798,88,-0.5508
ENSG00000121310,ECHDC2,4,-2.0115,18,0.09773,33,1.28547,17,-0.0100,5,-1.9572,25,0.70468
ENSG00000116171,SCP2,80,-0.0024,36,-1.2263,84,0.07780,73,-0.1484,91,0.25172,87,0.14925
ENSG00000162384,CZIB,41,-0.4182,33,-0.7383,68,0.44277,30,-0.8722,64,0.36881,52,-0.0576
ENSG00000162385,MAGOH,24,-0.1936,7,-1.9161,15,-1.0020,14,-0.9957,37,0.68187,43,0.85699
ENSG00000157193,LRP8,6,-2.6839,3,-3.6744,50,0.60204,73,1.17160,42,0.31823,27,-0.4928
ENSG00000058799,YIPF1,10,-0.5983,2,-2.6427,17,0.17341,24,0.70706,19,0.46481,13,-0.2975
ENSG00000081870,HSPB11,26,-0.6233,10,-1.9452,44,0.26985,25,-0.6732,53,0.70669,38,-0.0330
ENSG00000116209,TMEM59,295,0.78588,83,-1.2277,222,0.35601,98,-0.9747,200,0.18125,157,-0.2775
ENSG00000116221,MRPL37,13,-2.4947,19,-1.9416,85,0.42657,73,0.13937,95,0.77176,57,-0.2929
ENSG00000157216,SSBP3,67,-1.9489,70,-1.8806,263,0.16650,408,0.87905,289,0.39903,232,-0.0651
ENSG00000243725,TTC4,15,-0.4269,15,-0.4424,28,0.59837,30,0.64816,18,-0.2515,16,-0.3870
ENSG00000116133,DHCR24,400,0.97934,130,-0.8330,158,-0.5922,284,0.39348,287,0.55945,116,-1.0932
ENSG00000162402,USP24,30,0.20736,33,0.34218,27,0.03150,28,0.09517,25,-0.1005,22,-0.3117
ENSG00000162407,PLPP3,112,0.37743,56,-0.7154,115,0.47711,68,-0.4271,20,-2.5024,181,1.44918
ENSG00000162409,PRKAA2,6,-2.7415,13,-1.7392,27,-0.7133,92,1.34530,54,0.58958,43,0.06156
ENSG00000162601,MYSM1,74,1.07723,54,0.55364,17,-1.3623,58,0.66826,29,-0.5449,39,0.03677
ENSG00000177606,JUN,58,-0.4635,74,-0.0989,75,-0.0720,122,0.72961,56,-0.6616,106,0.56909
ENSG00000134709,HOOK1,4,-2.9040,12,-1.3295,13,-1.3715,78,1.69506,35,0.38072,34,0.27462
ENSG00000162599,NFIA,371,1.07868,313,0.78445,233,0.33209,250,0.40472,61,-2.0464,183,-0.1137
ENSG00000162604,TM2D1,43,-0.3160,29,-0.9241,52,-0.0127,43,-0.2941,61,0.32879,60,0.26612
ENSG00000162607,USP1,119,1.52970,117,1.49827,20,-1.4359,60,0.34837,23,-1.3237,40,-0.3549
ENSG00000116641,DOCK7,12,-1.0058,17,-0.4767,24,0.00112,46,1.10527,20,-0.3022,26,0.19627
ENSG00000125703,ATG4C,103,2.28728,20,-0.5530,35,0.32922,17,-0.7814,19,-0.7647,11,-1.5876
ENSG00000079739,PGM1,3,-3.0942,15,-1.0398,43,0.65435,21,-0.5700,35,0.27366,37,0.35757
ENSG00000158966,CACHD1,13,-0.5300,6,-1.7335,20,0.19341,7,-1.4856,19,0.04257,30,0.97510
ENSG00000162434,JAK1,58,-0.1248,85,0.49462,55,-0.2358,100,0.77123,54,-0.2797,55,-0.2199
ENSG00000162433,AK4,7,-3.0330,17,-1.8303,47,-0.3459,98,0.89396,60,0.11469,87,0.80397
ENSG00000116675,DNAJC6,355,0.03845,182,-1.0054,291,-0.3070,467,0.48680,512,0.89196,172,-1.1810
ENSG00000213625,LEPROT,40,0.60951,24,-0.2150,37,0.55362,32,0.25062,12,-1.4870,35,0.41405
ENSG00000184588,PDE4B,144,1.75162,80,0.69268,50,-0.0907,55,0.08446,29,-1.0862,29,-0.9869
ENSG00000118473,SGIP1,40,-1.4997,48,-1.2358,100,-0.0992,157,0.63916,132,0.47607,110,0.06164
ENSG00000198160,MIER1,115,1.39521,149,1.89645,15,-1.9253,56,0.16368,20,-1.6362,47,-0.1142
ENSG00000142864,SERBP1,349,0.94858,342,0.91310,128,-0.7420,190,-0.0552,132,-0.7685,220,0.19704
ENSG00000116717,GADD45A,15,-0.8659,22,-0.2953,20,-0.4416,25,-0.0902,36,0.67530,27,0.02898
ENSG00000172380,GNG12,1,-3.5128,5,-1.7851,39,1.51456,32,0.89388,5,-2.1051,26,0.64272
ENSG00000116729,WLS,7,-3.0706,21,-1.4437,114,1.55750,66,0.33831,26,-1.3274,68,0.45135
ENSG00000033122,LRRC7,22,-1.4606,13,-2.2185,39,-0.6174,106,1.04656,79,0.76368,54,-0.0927
ENSG00000066557,LRRC40,18,-0.2108,7,-1.5314,12,-0.8620,20,-0.0083,27,0.58023,27,0.52441
ENSG00000116754,SRSF11,597,1.04608,909,1.83741,299,-0.1177,305,-0.0745,148,-1.4056,171,-1.0578
ENSG00000118454,ANKRD13C,46,0.70962,4,-2.8521,22,-0.4918,36,0.30274,35,0.34453,31,0.06399
ENSG00000132485,ZRANB2,256,0.72995,259,0.74721,106,-0.7523,200,0.31250,127,-0.5088,169,0.04681
ENSG00000172260,NEGR1,70,-1.9222,120,-1.1089,195,-0.4079,450,1.01188,339,0.72259,205,-0.3217
ENSG00000178965,ERICH3,5,-3.9249,38,-1.0259,50,-0.6415,198,1.73107,84,0.28240,70,-0.0847
ENSG00000116791,CRYZ,7,-1.4869,0,-4.8139,25,0.40530,15,-0.4141,38,1.57616,7,-1.7047
ENSG00000162623,TYW3,53,0.31851,54,0.33289,42,-0.0534,45,0.03327,38,-0.2792,43,-0.0153
ENSG00000117054,ACADM,46,0.22762,38,-0.0509,31,-0.4325,39,-0.0268,38,-0.0845,49,0.38050
ENSG00000137955,RABGGTB,26,-0.8373,50,0.17807,67,0.79412,30,-0.6333,49,0.20382,29,-0.7418
ENSG00000117069,ST6GALNAC5,0,-8.9807,1,-4.6318,13,-1.5015,32,-0.0250,72,2.25604,23,-0.5725
ENSG00000142892,PIGK,35,0.12231,12,-1.4860,42,0.45879,25,-0.4441,42,0.51664,23,-0.5875
ENSG00000154027,AK5,171,-0.9238,126,-1.3852,207,-0.6977,395,0.39078,498,1.11266,252,-0.3690
ENSG00000036549,AC118549.1,62,1.04936,65,1.12731,32,-0.0574,27,-0.2978,29,-0.2199,12,-1.6852
ENSG00000077254,USP33,81,-0.1421,65,-0.4869,79,-0.1838,121,0.51122,114,0.55490,58,-0.7219
ENSG00000180488,MIGA1,161,0.53776,121,0.07441,61,-1.0869,212,1.01155,129,0.23060,77,-0.6988
ENSG00000162613,FUBP1,72,0.68239,40,-0.2558,26,-0.9852,75,0.73739,43,-0.1907,53,0.19197
ENSG00000162616,DNAJB4,22,-0.2253,17,-0.5725,20,-0.4140,33,0.47194,28,0.23860,27,0.14301
ENSG00000117114,ADGRL2,0,-8.2613,5,-2.0546,2,-3.0172,33,0.86926,36,1.56211,21,0.14284
ENSG00000137941,TTLL7,1357,2.40342,841,1.42280,144,-1.5451,396,0.12525,187,-1.2428,109,-1.9711
ENSG00000142875,PRKACB,328,-0.1315,137,-1.4673,272,-0.4718,394,0.15946,525,0.88204,294,-0.3407
ENSG00000117133,RPF1,34,0.33724,21,-0.4300,20,-0.5286,31,0.15445,31,0.18757,30,0.13131
ENSG00000174021,GNG5,17,-0.7865,14,-1.0562,46,0.92873,11,-1.4256,14,-1.2819,53,1.27384
ENSG00000117155,SSX2IP,19,-2.3422,41,-1.1693,38,-1.3777,169,1.08790,129,0.86412,95,0.12675
ENSG00000162642,C1orf52,32,-0.7425,21,-1.3544,43,-0.3283,58,0.17455,79,0.96525,42,-0.3598
ENSG00000153904,DDAH1,29,-3.1380,35,-2.8752,288,0.36495,306,0.42047,282,0.38212,285,0.34683
ENSG00000117174,ZNHIT6,108,1.07725,141,1.56743,45,-0.4069,51,-0.1608,28,-1.2794,46,-0.3576
ENSG00000122417,ODF2L,72,0.26782,94,0.70027,13,-2.4096,133,1.31747,62,0.02869,50,-0.3594
ENSG00000097033,SH3GLB1,94,1.07448,72,0.62487,39,-0.3858,52,0.10149,30,-0.9184,52,0.10717
ENSG00000183291,SELENOF,107,0.23164,74,-0.3502,88,-0.0900,74,-0.3519,104,0.23832,92,-0.0149
ENSG00000153936,HS2ST1,3,-3.1720,8,-1.9926,24,-0.4719,49,0.74642,47,0.93831,31,-0.0009
ENSG00000143013,LMO4,185,-1.9507,220,-1.6944,210,-1.8889,1394,1.25695,900,0.67493,862,0.48762
ENSG00000065243,PKN2,94,1.74872,91,1.67819,17,-1.1411,32,-0.1326,13,-1.7039,27,-0.4387
ENSG00000137947,GTF2B,15,-0.4090,5,-1.8821,13,-0.7023,10,-1.0802,27,0.68176,31,0.79828
ENSG00000137944,KYAT3,12,-1.0828,3,-2.7591,17,-0.5870,17,-0.5402,34,0.82112,35,0.70430
ENSG00000213516,RBMXL1,33,0.66398,54,1.52841,17,-0.4867,23,0.04945,13,-1.0162,20,-0.2050
ENSG00000197147,LRRC8B,97,0.18992,32,-1.5190,32,-1.6375,150,0.92261,114,0.63389,87,0.02179
ENSG00000171492,LRRC8D,130,2.55024,30,-0.1187,21,-0.7250,30,-0.1229,20,-0.9082,17,-1.1214
ENSG00000162664,ZNF326,264,1.59287,377,2.33353,69,-0.7052,79,-0.4423,35,-1.9165,41,-1.5336
ENSG00000233593,LINC02609,33,0.56234,50,1.31773,11,-1.1632,5,-2.2003,28,0.45535,17,-0.5251
ENSG00000122482,ZNF644,164,1.79318,171,1.87540,14,-2.2710,84,0.57829,20,-1.8529,39,-0.6825
ENSG00000172031,EPHX4,2,-3.0669,3,-2.7016,8,-1.3444,9,-1.0602,39,1.91129,20,0.11232
ENSG00000189195,BTBD8,182,0.34545,149,0.01229,30,-2.5335,360,1.53750,137,-0.1505,156,0.10325
ENSG00000122484,RPAP2,95,0.86615,122,1.31830,29,-1.1144,136,1.51222,21,-1.7426,44,-0.4258
ENSG00000067208,EVI5,158,1.59971,205,2.13222,19,-1.8968,68,0.14750,20,-1.9848,47,-0.4987
ENSG00000122406,RPL5,860,0.35350,842,0.31868,843,0.36584,326,-1.1661,567,-0.3929,751,0.14927
ENSG00000154511,DIPK1A,44,0.68086,8,-1.9411,32,0.19476,30,0.07041,32,0.23128,23,-0.4027
ENSG00000143033,MTF2,55,0.93010,52,0.83322,17,-1.0290,54,0.89749,24,-0.4796,22,-0.5679
ENSG00000117500,TMED5,32,0.39328,18,-0.4978,28,0.16942,27,0.12769,25,0.01405,21,-0.2880
ENSG00000117505,DR1,23,-1.0087,32,-0.4923,49,0.18951,44,0.00786,53,0.39030,42,-0.0691
ENSG00000137942,FNBP1L,9,-1.3993,17,-0.5364,33,0.59752,54,1.37191,19,-0.4182,18,-0.5277
ENSG00000067334,DNTTIP2,136,1.00958,120,0.79027,39,-1.0603,79,0.10430,59,-0.4345,75,0.01341
ENSG00000023909,GCLM,14,-0.9525,17,-0.6228,20,-0.4224,32,0.34792,39,0.89827,20,-0.4662
ENSG00000117528,ABCD3,77,1.11173,44,0.15138,28,-0.5753,38,-0.0602,34,-0.3292,40,0.01967
ENSG00000117525,F3,6,-2.0403,8,-1.7407,41,0.95516,24,-0.0508,8,-1.8471,52,1.48531
ENSG00000117519,CNN3,59,-0.4855,48,-0.7908,122,0.80513,61,-0.4416,49,-0.9165,121,0.78756
ENSG00000152078,TLCD4,18,-0.5487,6,-2.1756,6,-2.2099,50,1.14577,30,0.40112,38,0.74582
ENSG00000228971,LINC02607,0,-7.3004,8,-2.4239,57,0.51090,60,0.51454,61,0.74648,35,-0.3806
ENSG00000117569,PTBP2,75,0.34332,16,-1.9783,82,0.55320,56,-0.1286,72,0.35193,41,-0.6820
ENSG00000117598,PLPPR5,1,-4.2645,2,-3.2689,35,0.54436,36,0.52787,37,0.81288,19,-0.5242
ENSG00000117600,PLPPR4,7,-3.9117,9,-3.5653,62,-0.9294,155,0.60957,177,1.20422,121,0.22010
ENSG00000162688,AGL,36,0.45517,9,-1.7298,18,-0.7024,42,0.70666,25,-0.2068,38,0.62268
ENSG00000117620,SLC35A3,49,1.49017,37,0.97481,9,-1.3586,31,0.68410,17,-0.3247,9,-1.3802
ENSG00000156875,MFSD14A,27,-0.3923,30,-0.2376,38,0.15991,44,0.40380,46,0.64781,15,-1.3803
ENSG00000137992,DBT,35,-0.3010,62,0.58471,34,-0.4197,77,0.95874,32,-0.5486,46,0.11249
ENSG00000224616,RTCA-AS1,46,1.57626,31,0.89933,13,-0.5180,28,0.73045,10,-1.0589,9,-1.0982
ENSG00000137996,RTCA,21,-1.2516,9,-2.4237,71,0.80103,56,0.28506,57,0.40970,35,-0.5060
ENSG00000162694,EXTL2,26,-0.0019,19,-0.4860,9,-1.6950,38,0.63717,41,1.10920,16,-0.7784
ENSG00000170989,S1PR1,2,-3.2055,6,-1.8083,24,0.25152,15,-0.4329,10,-1.3598,53,2.05113
ENSG00000118733,OLFM3,3,-3.8880,17,-1.4557,28,-0.8287,54,0.29555,85,1.58146,33,-0.5215
ENSG00000185946,RNPC3,174,1.20436,286,2.18066,34,-1.4890,126,0.64984,18,-2.6403,71,-0.3224
ENSG00000162636,FAM102B,0,-6.5930,19,-1.3685,39,-0.2779,66,0.59114,86,1.57681,18,-1.4818
ENSG00000162639,HENMT1,9,-1.1008,3,-2.6056,12,-0.7345,23,0.38697,31,1.27710,15,-0.3303
ENSG00000134186,PRPF38B,247,1.11106,450,2.29344,109,-0.2756,104,-0.3179,40,-2.0159,67,-1.0914
ENSG00000116266,STXBP3,189,1.98288,50,-0.3321,57,-0.1262,44,-0.5112,43,-0.6799,44,-0.5716
ENSG00000121957,GPSM2,89,1.92256,70,1.45542,32,0.13351,8,-1.9209,6,-2.5547,23,-0.4098
ENSG00000121940,CLCC1,29,0.50930,8,-1.4386,28,0.54408,26,0.33712,18,-0.2916,18,-0.2419
ENSG00000085433,WDR47,21,-2.4852,11,-3.4037,69,-0.7701,169,0.73899,191,1.40486,83,-0.4545
ENSG00000197780,TAF13,77,-0.0580,92,0.21459,56,-0.6262,96,0.30009,94,0.34752,71,-0.2195
ENSG00000215717,TMEM167B,32,-0.3125,23,-0.8335,37,-0.1026,49,0.35593,50,0.53074,32,-0.3556
ENSG00000116299,KIAA1324,11,-0.6220,9,-0.8549,7,-1.2645,33,1.14452,16,0.00057,23,0.66065
ENSG00000031698,SARS,159,-0.5281,147,-0.6539,174,-0.4290,296,0.46227,266,0.38022,240,0.13217
ENSG00000143126,CELSR2,102,0.01862,31,-1.8028,109,0.13418,129,0.39796,127,0.49670,75,-0.5237
ENSG00000134222,PSRC1,99,1.13824,49,-0.0278,51,0.03913,28,-0.9138,43,-0.3069,47,-0.1121
ENSG00000134243,SORT1,547,1.25462,231,-0.1903,315,0.34964,233,-0.1802,227,-0.2810,143,-1.0154
ENSG00000143106,PSMA5,33,-1.1441,23,-1.6970,60,-0.2534,35,-1.0305,101,0.86347,88,0.46027
ENSG00000181754,AMIGO1,5,-2.7997,2,-3.8348,43,0.24559,57,0.69751,53,0.79361,31,-0.2976
ENSG00000065135,GNAI3,26,0.26786,21,-0.0573,34,0.83706,23,0.10013,12,-1.0433,22,-0.0160
ENSG00000116337,AMPD2,14,-2.3773,10,-2.8158,68,-0.0452,93,0.46161,77,0.19923,107,0.81873
ENSG00000168765,GSTM4,6,-1.9519,7,-1.7793,33,0.60047,23,-0.0718,24,0.06009,31,0.50175
ENSG00000134201,GSTM5,11,-2.3020,12,-2.1509,86,1.02715,39,-0.4236,26,-1.2021,98,1.30909
ENSG00000134202,GSTM3,5,-4.1419,29,-1.6737,91,0.06379,86,-0.0393,88,-0.0096,158,1.14957
ENSG00000168710,AHCYL1,234,-0.5287,207,-0.7167,462,0.65547,368,0.19311,137,-1.5767,563,1.07062
ENSG00000143093,STRIP1,7,-2.3456,7,-2.3176,51,0.73019,49,0.56331,40,0.30958,31,-0.2296
ENSG00000197106,SLC6A17,11,-3.4938,23,-2.5183,113,-0.1307,184,0.68391,201,1.20758,83,-0.6622
ENSG00000116396,KCNC4,2,-4.1912,12,-1.7956,28,-0.5552,81,1.21839,51,0.59501,43,0.16685
ENSG00000134248,LAMTOR5,81,-0.9206,49,-1.6719,159,0.15209,53,-1.5611,187,0.53719,201,0.59221
ENSG00000177301,KCNA2,3,-4.0637,13,-1.9748,34,-0.6713,85,0.88141,81,1.15416,43,-0.2657
ENSG00000259834,AL365361.1,1,-4.0989,4,-2.1538,6,-1.6175,30,1.03298,26,1.14348,18,0.19321
ENSG00000121931,LRIF1,40,1.13591,8,-1.2953,4,-2.3082,40,1.16533,21,0.06225,20,0.03360
ENSG00000134255,CEPT1,36,0.67356,22,-0.0991,21,-0.2020,39,0.80771,20,-0.2923,18,-0.4480
ENSG00000116455,WDR77,6,-1.2134,6,-1.2291,11,-0.4347,12,-0.2955,23,1.11402,13,-0.1042
ENSG00000116459,ATP5PB,102,-0.8751,71,-1.4225,184,0.04723,106,-0.8213,269,0.92087,171,-0.0854
ENSG00000116473,RAP1A,142,1.35874,113,0.95296,77,0.36388,33,-0.9998,41,-0.8145,34,-1.0276
ENSG00000197852,INKA2,8,-2.2968,9,-2.1547,34,-0.1880,59,0.71624,49,0.56885,44,0.26140
ENSG00000171385,KCND3,25,-1.7976,43,-0.9629,43,-1.0680,171,1.27744,102,0.52247,86,0.13451
ENSG00000143079,CTTNBP2NL,25,0.26013,41,1.13229,25,0.33204,36,0.89954,13,-0.8180,8,-1.5217
ENSG00000116489,CAPZA1,67,0.40255,11,-2.2999,46,-0.2208,49,-0.0995,73,0.74673,42,-0.3819
ENSG00000155366,RHOC,30,-1.2524,59,-0.2217,137,1.41843,39,-0.8618,37,-1.1181,84,0.37932
ENSG00000155380,SLC16A1,49,1.33656,29,0.41378,35,0.83353,26,0.22083,11,-1.2244,8,-1.6430
ENSG00000226419,SLC16A1-AS1,23,0.47100,77,2.79910,12,-0.6325,26,0.68405,6,-1.7440,2,-3.1889
ENSG00000198799,LRIG2,31,1.09977,30,1.06982,12,-0.4321,26,0.79814,10,-0.7578,7,-1.2007
