Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3,Feature log2 fold change topic 3,Feature count topic 4,Feature log2 fold change topic 4,Feature count topic 5,Feature log2 fold change topic 5,Feature count topic 6,Feature log2 fold change topic 6,Feature count topic 7to8,Feature log2 fold change topic 7to8,Feature count topic 9,Feature log2 fold change topic 9,Feature count topic 10,Feature log2 fold change topic 10
ENSG00000126698,DNAJC8,215,-0.2938,177,-0.5982,101,-1.4538,152,-0.8313,165,-0.7060,302,0.25054,403,0.85594,455,0.93810,215,-0.2920
ENSG00000130770,ATP5IF1,159,-2.6170,598,-0.6323,446,-1.0814,470,-1.0001,402,-1.2382,1213,0.49718,1566,1.10697,1255,0.55453,1270,0.57441
ENSG00000204138,PHACTR4,71,2.19046,30,0.57813,16,-0.4159,21,-0.0124,12,-0.7793,19,-0.1368,12,-0.9093,11,-0.9564,4,-2.3798
ENSG00000180098,TRNAU1AP,19,-0.1373,11,-0.9028,31,0.62483,30,0.57702,37,0.95936,0,-4.5997,22,0.09340,15,-0.4830,20,-0.0443
ENSG00000197989,SNHG12,12,-0.2514,26,1.02173,11,-0.3266,8,-0.7569,15,0.17640,1,-3.4560,16,0.32775,20,0.63821,11,-0.3607
ENSG00000120656,TAF12,18,0.37477,14,0.00815,16,0.16225,9,-0.6909,9,-0.6575,1,-3.1715,18,0.37748,24,0.84772,16,0.13589
ENSG00000198492,YTHDF2,73,-0.1186,51,-0.6937,69,-0.2219,88,0.16658,122,0.71699,99,0.35984,38,-1.2260,92,0.24262,121,0.70167
ENSG00000116350,SRSF4,108,0.55489,61,-0.3642,60,-0.3801,51,-0.6435,80,0.06796,83,0.12639,97,0.42520,72,-0.0927,59,-0.4138
ENSG00000116353,MECR,16,-1.2783,22,-0.8125,55,0.65628,39,0.07360,37,-0.0094,57,0.69491,34,-0.1655,29,-0.3722,48,0.42503
ENSG00000162511,LAPTM5,36,0.87374,54,1.58905,39,1.00426,12,-0.8668,15,-0.5251,23,0.15363,11,-1.1174,5,-2.0190,6,-1.8984
ENSG00000162512,SDC3,117,0.56574,132,0.76790,157,1.06981,131,0.74830,124,0.65679,35,-1.3319,24,-1.9845,39,-1.1619,46,-0.9276
ENSG00000134644,PUM1,109,-0.0435,94,-0.2857,195,0.91289,160,0.57947,199,0.95195,89,-0.3751,60,-1.0566,86,-0.4132,71,-0.7096
ENSG00000060688,SNRNP40,38,1.00964,21,0.04647,20,-0.0048,11,-0.9093,20,-0.0512,42,1.21808,8,-1.5156,20,-0.0196,16,-0.4079
ENSG00000121766,ZCCHC17,108,-0.8253,105,-0.8658,105,-0.8663,183,-0.0075,171,-0.1134,174,-0.0844,221,0.33983,322,0.92967,227,0.34303
ENSG00000121769,FABP3,39,-2.2675,27,-2.7855,64,-1.5415,115,-0.6490,92,-0.9858,231,0.45823,198,0.23093,386,1.35750,392,1.38264
ENSG00000162517,PEF1,61,-0.0305,57,-0.1424,76,0.32508,67,0.11319,67,0.12270,28,-1.2202,48,-0.4536,58,-0.1052,112,0.97771
ENSG00000084636,COL16A1,73,1.04481,51,0.44633,45,0.24266,32,-0.3046,83,1.26469,1,-5.0315,12,-1.9001,38,-0.0211,42,0.11987
ENSG00000121753,ADGRB2,50,-1.4948,113,-0.2508,380,1.85872,157,0.28480,241,1.00622,29,-2.2994,68,-1.1165,65,-1.0981,149,0.19668
ENSG00000184007,PTP4A2,995,2.44980,145,-0.9230,156,-0.8157,199,-0.4407,180,-0.5980,210,-0.3555,193,-0.5338,225,-0.2441,133,-1.0610
ENSG00000121774,KHDRBS1,166,0.52798,121,0.01378,120,0.00039,143,0.28814,120,-0.0005,119,-0.0043,96,-0.3824,110,-0.1340,107,-0.1857
ENSG00000025800,KPNA6,72,-0.2673,61,-0.5178,143,0.86236,129,0.67749,141,0.83661,41,-1.1254,46,-1.0530,98,0.22502,75,-0.2030
ENSG00000084652,TXLNA,31,1.08340,8,-1.1081,33,1.19222,32,1.12982,28,0.89017,0,-4.2296,4,-2.0622,13,-0.3073,7,-1.1780
ENSG00000160050,CCDC28B,10,-1.4233,45,0.86399,44,0.84050,17,-0.6956,11,-1.3131,44,0.82633,27,0.05402,19,-0.4704,19,-0.4719
ENSG00000084623,EIF3I,72,-0.5839,69,-0.6563,73,-0.5760,80,-0.4223,84,-0.3523,192,1.00048,107,0.03934,118,0.17936,149,0.56427
ENSG00000175130,MARCKSL1,1487,3.25312,320,0.16805,229,-0.3636,190,-0.6572,64,-2.2831,147,-1.0477,134,-1.2844,84,-1.8774,96,-1.6789
ENSG00000160058,BSDC1,48,-0.2785,45,-0.3579,79,0.52622,51,-0.1613,90,0.74857,93,0.81804,34,-0.8938,52,-0.1533,44,-0.4043
ENSG00000176261,ZBTB8OS,29,-0.9935,38,-0.5550,34,-0.7095,26,-1.1255,42,-0.4229,78,0.57876,75,0.60660,74,0.50721,73,0.47508
ENSG00000162521,RBBP4,126,0.46910,73,-0.3912,105,0.17474,124,0.44423,119,0.37653,78,-0.3035,69,-0.5480,98,0.06220,82,-0.2178
ENSG00000134684,YARS,51,-1.0745,47,-1.1874,122,0.29826,136,0.47467,134,0.45525,38,-1.4994,86,-0.2911,145,0.58175,170,0.85317
ENSG00000116497,S100PBP,33,1.23342,21,0.46963,32,1.20719,17,0.15444,13,-0.2543,19,0.29239,5,-1.7284,5,-1.5456,5,-1.6810
ENSG00000160097,FNDC5,4,-2.2296,26,0.36881,18,-0.2281,11,-0.9329,19,-0.1713,55,1.64366,16,-0.4879,27,0.39583,17,-0.2882
ENSG00000121905,HPCA,9,-4.1547,108,-0.6121,292,1.00185,44,-1.9785,135,-0.2705,91,-0.8822,174,0.15318,342,1.28536,232,0.60740
ENSG00000121900,TMEM54,26,-0.9663,68,0.54200,74,0.69237,24,-1.0445,24,-1.0712,77,0.75464,50,0.04665,60,0.34093,32,-0.6314
ENSG00000004455,AK2,80,1.22740,52,0.48233,36,-0.1130,31,-0.3515,31,-0.3465,42,0.12498,30,-0.4376,20,-1.0017,34,-0.1841
ENSG00000142920,AZIN2,22,0.23373,11,-0.8426,16,-0.2949,15,-0.4021,21,0.12733,31,0.78766,12,-0.7451,21,0.17531,30,0.72383
ENSG00000134686,PHC2,102,1.64987,27,-0.5639,58,0.63477,61,0.72327,49,0.36859,1,-5.3472,14,-1.6175,13,-1.6653,52,0.45354
ENSG00000163866,SMIM12,24,-1.4341,38,-0.7128,54,-0.1713,65,0.12148,54,-0.1900,100,0.81940,51,-0.3043,76,0.37378,93,0.69516
ENSG00000116544,DLGAP3,7,-2.3571,61,1.02871,94,1.82441,23,-0.5408,45,0.49303,19,-0.8298,27,-0.3169,19,-0.8189,6,-2.4324
ENSG00000163867,ZMYM6,16,-0.0011,14,-0.2511,9,-0.9714,42,1.61538,10,-0.7579,12,-0.5010,13,-0.4398,13,-0.3543,23,0.51527
ENSG00000116560,SFPQ,312,0.76707,152,-0.3987,151,-0.4110,281,0.58908,286,0.61750,170,-0.2267,136,-0.6321,174,-0.1880,162,-0.2996
ENSG00000146463,ZMYM4,41,-0.2741,34,-0.5758,51,0.08546,26,-0.9382,38,-0.4018,76,0.73827,54,0.17376,77,0.74420,37,-0.4465
ENSG00000142687,KIAA0319L,40,-0.3733,52,0.04300,111,1.30783,74,0.60223,91,0.95338,41,-0.3348,17,-1.7966,34,-0.6162,33,-0.6651
ENSG00000020129,NCDN,38,-3.0691,112,-1.4961,628,1.28038,501,0.87911,539,1.00544,175,-0.8131,136,-1.2977,141,-1.1432,546,1.02840
ENSG00000126067,PSMB2,100,-0.0380,59,-0.8544,118,0.22865,121,0.26521,114,0.16300,97,-0.0873,81,-0.4123,101,-0.0256,154,0.66260
ENSG00000142686,C1orf216,12,-2.5508,37,-0.8879,86,0.41066,91,0.50092,107,0.78394,57,-0.2316,49,-0.5258,93,0.55325,83,0.36270
ENSG00000092847,AGO1,45,0.54426,21,-0.6548,52,0.76249,38,0.24829,50,0.70530,45,0.53852,19,-0.9262,10,-1.6873,25,-0.4032
ENSG00000126070,AGO3,101,2.03941,25,-0.3847,43,0.48418,26,-0.3359,47,0.61433,25,-0.3819,11,-1.6827,22,-0.5959,9,-1.9500
ENSG00000116863,ADPRHL2,36,1.23532,11,-0.7331,25,0.56772,22,0.41537,13,-0.4725,5,-1.8599,9,-1.1300,10,-0.7938,34,1.10551
ENSG00000054116,TRAPPC3,36,-0.6693,34,-0.7698,33,-0.7980,62,0.16802,36,-0.6882,96,0.90615,60,0.12820,73,0.43796,67,0.29812
ENSG00000116871,MAP7D1,251,1.00801,85,-0.7486,274,1.16067,134,-0.0334,165,0.29738,85,-0.7487,80,-0.9273,83,-0.7890,137,-0.0056
ENSG00000054118,THRAP3,172,0.55559,69,-0.8941,80,-0.6692,135,0.15546,225,1.01045,107,-0.2180,91,-0.5154,174,0.57341,82,-0.6310
ENSG00000181817,LSM10,20,-1.3685,19,-1.4087,54,0.16048,26,-0.9436,40,-0.3219,48,-0.0052,72,0.75118,45,-0.1255,90,1.01711
ENSG00000116885,OSCP1,5,-2.2629,11,-1.0297,15,-0.6150,35,0.77737,22,-0.0007,26,0.28453,19,-0.2509,24,0.13085,44,1.14194
ENSG00000116898,MRPS15,41,-1.1181,77,-0.1652,64,-0.4447,59,-0.5714,36,-1.3344,125,0.61832,120,0.64402,102,0.28488,110,0.40226
ENSG00000163873,GRIK3,1,-3.9736,10,-0.9638,25,0.41223,83,2.70510,33,0.87573,34,0.91167,2,-3.4245,0,-5.7307,4,-2.2361
ENSG00000163875,MEAF6,47,-1.3100,73,-0.6359,125,0.19913,99,-0.1728,127,0.23139,136,0.33874,125,0.22901,97,-0.2060,148,0.48364
ENSG00000163879,DNALI1,18,0.61516,17,0.43662,5,-1.3465,1,-3.0964,8,-0.7453,22,0.93590,13,0.09008,18,0.55309,10,-0.3276
ENSG00000134697,GNL2,37,0.57472,9,-1.6125,13,-1.0588,47,0.95527,17,-0.6848,13,-1.0796,31,0.32069,37,0.54441,27,0.04860
ENSG00000116922,C1orf109,8,-1.1170,12,-0.5214,8,-1.1610,21,0.34381,9,-0.9092,52,1.97980,10,-0.8869,20,0.30593,18,0.12491
ENSG00000185090,MANEAL,9,-1.5307,14,-0.9315,39,0.69856,37,0.58264,23,-0.1440,64,1.57715,5,-2.3856,20,-0.3931,38,0.65006
ENSG00000197982,C1orf122,410,0.78782,314,0.34159,198,-0.3931,158,-0.7449,146,-0.8646,215,-0.2661,345,0.57417,164,-0.6847,248,-0.0411
ENSG00000188786,MTF1,38,1.82475,17,0.44525,14,0.14401,9,-0.5943,26,1.13887,13,0.00291,4,-1.7627,2,-2.7800,3,-2.0034
ENSG00000183431,SF3A3,44,-0.3440,30,-0.9071,53,-0.0418,49,-0.1636,51,-0.1099,90,0.81852,61,0.18423,70,0.38898,38,-0.5511
ENSG00000183520,UTP11,28,-0.5301,16,-1.4057,6,-2.8293,20,-1.0005,27,-0.6094,54,0.50840,60,0.81287,83,1.25309,40,0.02224
ENSG00000116954,RRAGC,48,0.27421,25,-0.7313,25,-0.7136,68,0.85654,57,0.56325,50,0.35482,23,-0.9266,41,0.00937,43,0.08777
ENSG00000174574,AKIRIN1,106,0.90002,51,-0.3099,70,0.19492,68,0.15045,87,0.55764,21,-1.6297,33,-1.0257,76,0.33601,71,0.23738
ENSG00000168653,NDUFS5,332,-1.7280,832,-0.3288,879,-0.2415,660,-0.6884,648,-0.7173,1133,0.16345,1620,0.88950,1400,0.51168,1112,0.13309
ENSG00000127603,MACF1,355,0.93781,238,0.26162,155,-0.4218,187,-0.1204,295,0.61929,143,-0.5442,137,-0.6690,290,0.59129,84,-1.3495
ENSG00000090621,PABPC4,72,0.41768,78,0.55644,61,0.15155,40,-0.5039,64,0.23267,44,-0.3823,61,0.16673,33,-0.7919,41,-0.4686
ENSG00000116983,HPCAL4,62,-2.1800,325,0.36105,602,1.43762,336,0.41447,416,0.77494,51,-2.4673,191,-0.5407,215,-0.3037,214,-0.3115
ENSG00000084072,PPIE,52,0.53866,27,-0.4828,43,0.24027,31,-0.2961,26,-0.5726,33,-0.1769,35,-0.1085,44,0.25213,47,0.35307
ENSG00000131236,CAP1,208,0.17411,129,-0.5788,150,-0.3435,160,-0.2391,192,0.04458,174,-0.1121,179,-0.0702,225,0.30064,269,0.59920
ENSG00000131238,PPT1,95,-0.6660,150,0.05435,118,-0.3205,186,0.40297,110,-0.4365,214,0.64293,115,-0.4071,139,-0.0616,207,0.58363
ENSG00000117000,RLF,25,0.37561,4,-2.2915,9,-1.1959,6,-1.6568,38,1.08984,23,0.22884,17,-0.2251,42,1.25466,16,-0.3676
ENSG00000259943,AL050341.2,17,-0.1030,20,0.19708,18,-0.0227,25,0.52887,14,-0.4196,13,-0.4478,19,0.09651,14,-0.3283,20,0.18689
ENSG00000084073,ZMPSTE24,42,0.79405,30,0.25514,30,0.21271,31,0.26796,23,-0.2081,2,-3.4163,23,-0.2004,21,-0.3139,34,0.43405
ENSG00000049089,COL9A2,129,2.82492,24,-0.2755,21,-0.4762,13,-1.1731,5,-2.6123,77,1.67148,6,-2.3829,2,-3.6299,6,-2.4006
ENSG00000084070,SMAP2,36,-1.3546,63,-0.5178,90,0.03719,100,0.20321,191,1.31292,37,-1.3193,64,-0.5409,120,0.51369,113,0.40281
ENSG00000117016,RIMS3,3,-4.4946,82,0.05138,216,1.75318,49,-0.7355,123,0.71962,66,-0.2766,61,-0.4458,51,-0.6758,78,-0.0323
ENSG00000066136,NFYC,21,-0.2007,23,-0.0252,36,0.68764,49,1.22492,20,-0.2964,26,0.15957,14,-0.9277,10,-1.2548,24,0.02279
ENSG00000179862,CITED4,19,0.69096,16,0.39584,17,0.55456,3,-2.1012,12,-0.0254,1,-3.6364,9,-0.5368,21,0.87092,16,0.44863
ENSG00000127124,HIVEP3,14,-0.3073,16,-0.1134,24,0.54907,23,0.42808,42,1.47907,20,0.18485,8,-1.2948,11,-0.6630,8,-1.1431
ENSG00000198815,FOXJ3,23,-0.4199,17,-0.9090,45,0.61579,67,1.31288,49,0.75608,15,-1.0602,14,-1.2597,30,-0.0479,32,0.08538
ENSG00000177181,RIMKLA,5,-2.5153,19,-0.6045,39,0.50386,47,0.83670,41,0.60160,38,0.44841,17,-0.8473,32,0.20226,28,-0.0020
ENSG00000127125,PPCS,65,-0.0676,45,-0.6277,25,-1.5115,44,-0.6461,50,-0.4772,121,0.97759,88,0.49218,82,0.31843,66,-0.0328
ENSG00000186409,CCDC30,18,-1.1115,33,-0.1918,27,-0.4906,24,-0.7063,70,1.03599,15,-1.3847,58,0.84698,53,0.56188,18,-1.1422
ENSG00000171960,PPIH,7,-1.6314,17,-0.3478,17,-0.3199,15,-0.5814,16,-0.4106,15,-0.5560,28,0.48389,31,0.58415,40,1.03046
ENSG00000065978,YBX1,279,1.28926,202,0.71751,69,-0.9824,91,-0.5690,68,-1.0013,91,-0.5616,168,0.47393,107,-0.3199,61,-1.1726
ENSG00000164008,C1orf50,22,-0.2959,30,0.19359,33,0.34271,19,-0.5064,13,-1.0186,11,-1.2561,32,0.37609,38,0.57595,33,0.35881
ENSG00000177868,SVBP,49,-0.2576,45,-0.3750,38,-0.6406,45,-0.3898,39,-0.6091,55,-0.0680,86,0.77663,74,0.41862,56,-0.0250
ENSG00000117394,SLC2A1,62,1.28822,78,1.71480,40,0.52766,36,0.38174,7,-1.9990,8,-1.8151,18,-0.7749,11,-1.3968,8,-1.8870
ENSG00000117395,EBNA1BP2,53,-1.2986,89,-0.5176,83,-0.6353,63,-1.0617,90,-0.5126,103,-0.2904,190,0.81346,215,0.90730,167,0.48067
ENSG00000179178,TMEM125,156,5.01400,2,-2.8831,2,-3.2794,13,-0.6358,0,-5.4714,19,-0.0611,0,-9.1831,0,-5.2329,4,-2.2486
ENSG00000066322,ELOVL1,273,5.18838,15,-1.2184,5,-2.8746,25,-0.4730,3,-3.4159,0,-5.2765,4,-3.2710,5,-2.7246,2,-3.7117
ENSG00000159479,MED8,21,-0.3443,17,-0.6896,28,0.12743,14,-1.0012,33,0.35464,1,-4.0333,33,0.41543,43,0.79845,40,0.67990
ENSG00000178922,HYI,46,1.31357,26,0.32307,32,0.69465,12,-0.9018,14,-0.6257,12,-0.8941,19,-0.1848,20,-0.1130,12,-0.9062
ENSG00000142949,PTPRF,63,0.03529,77,0.36045,129,1.25311,42,-0.5891,101,0.82554,20,-1.6709,30,-1.1900,73,0.26808,49,-0.3580
ENSG00000126091,ST3GAL3,6,-1.9275,23,0.09017,68,1.96380,26,0.26869,19,-0.2720,15,-0.6373,12,-0.9742,20,-0.1236,20,-0.1844
ENSG00000117408,IPO13,169,1.96544,47,-0.2710,64,0.23629,50,-0.1740,58,0.06225,70,0.38363,15,-2.1081,23,-1.3590,45,-0.3380
ENSG00000117410,ATP6V0B,240,-0.7260,161,-1.3307,445,0.25271,393,0.04832,370,-0.0457,557,0.62436,240,-0.7893,516,0.49405,647,0.87915
ENSG00000117411,B4GALT2,41,-0.6920,107,0.84902,155,1.51195,34,-0.9807,70,0.13159,68,0.08201,55,-0.2693,35,-0.9292,22,-1.6460
ENSG00000159214,CCDC24,1,-3.3914,19,0.67447,19,0.67023,19,0.71593,13,0.03902,1,-3.2473,6,-1.2318,17,0.49024,24,1.06936
ENSG00000178028,DMAP1,49,-0.3615,50,-0.3142,119,1.11186,44,-0.5145,90,0.62936,82,0.47652,31,-1.1432,54,-0.1965,62,0.03065
ENSG00000117419,ERI3,82,-0.7803,109,-0.3460,182,0.48043,119,-0.2017,124,-0.1426,161,0.27948,123,-0.1747,123,-0.1530,209,0.71322
ENSG00000187147,RNF220,201,1.16730,72,-0.5107,127,0.37863,118,0.25706,117,0.24858,68,-0.5954,68,-0.6652,85,-0.2611,78,-0.3857
ENSG00000126106,TMEM53,11,-0.0989,10,-0.2284,10,-0.3055,4,-1.4557,13,0.19706,9,-0.4751,11,-0.1724,16,0.46700,24,1.13609
ENSG00000142937,RPS8,1755,0.40811,1616,0.27271,622,-1.2177,907,-0.6430,574,-1.3391,1287,-0.0952,2240,0.96570,1407,0.04806,1007,-0.4808
ENSG00000070785,EIF2B3,21,-1.0794,18,-1.3318,24,-0.8853,31,-0.5243,25,-0.8736,113,1.65437,44,0.02695,62,0.57426,51,0.26877
ENSG00000126088,UROD,62,-0.5221,72,-0.2966,110,0.38084,116,0.47917,61,-0.5492,57,-0.6416,77,-0.1977,104,0.29418,129,0.65382
ENSG00000117450,PRDX1,492,0.45026,470,0.37366,229,-0.7625,279,-0.4563,145,-1.4598,285,-0.4259,410,0.17184,556,0.65460,456,0.32454
ENSG00000117448,AKR1A1,52,-0.0026,37,-0.5323,40,-0.4404,82,0.73230,52,-0.0179,11,-2.3338,52,-0.0262,52,-0.0106,95,0.98649
ENSG00000132780,NASP,193,1.78463,82,0.26897,46,-0.6475,54,-0.4002,65,-0.1100,55,-0.3514,49,-0.6001,68,-0.0285,33,-1.1415
ENSG00000159592,GPBP1L1,41,0.59185,18,-0.6919,46,0.80812,44,0.71404,38,0.47433,3,-3.3401,17,-0.8197,31,0.16494,27,-0.0692
ENSG00000159596,TMEM69,13,0.05460,14,0.10186,14,0.10289,33,1.61846,13,0.01634,9,-0.4912,8,-0.8268,6,-1.2109,11,-0.2506
ENSG00000086015,MAST2,17,-0.3884,21,-0.1118,61,1.73551,34,0.68168,32,0.59282,12,-0.8895,10,-1.3461,13,-0.8588,13,-0.8045
ENSG00000117461,PIK3R3,6,-1.9685,26,0.22561,26,0.21329,38,0.83511,35,0.70754,33,0.62678,15,-0.7112,17,-0.4710,16,-0.5363
ENSG00000085998,POMGNT1,71,0.81034,38,-0.1927,59,0.50308,73,0.86140,61,0.54991,17,-1.4152,21,-1.2248,32,-0.4878,41,-0.0925
ENSG00000132128,LRRC41,51,0.61407,17,-1.1085,59,0.87613,45,0.41917,43,0.34414,42,0.31493,13,-1.5927,27,-0.4063,38,0.12346
ENSG00000173660,UQCRH,129,-2.3584,399,-0.6654,303,-1.0874,426,-0.5662,251,-1.3698,1063,0.92573,893,0.72729,802,0.44690,940,0.71287
ENSG00000117481,NSUN4,19,0.58833,12,-0.1428,20,0.63138,25,1.01817,29,1.32719,0,-3.9471,5,-1.5843,8,-0.6904,9,-0.5988
ENSG00000117480,FAAH,108,1.76887,18,-1.1980,57,0.60602,44,0.18728,85,1.29976,7,-2.5779,13,-1.7289,11,-1.8667,35,-0.1777
ENSG00000282881,TMEM275,4,-2.3770,23,0.27364,13,-0.5889,55,1.81750,29,0.65201,35,0.97788,6,-1.7473,2,-3.1517,19,0.00949
ENSG00000079277,MKNK1,11,-1.0507,31,0.52853,31,0.48234,16,-0.5066,44,1.11062,38,0.83251,7,-1.7546,24,0.06507,16,-0.5123
ENSG00000123472,ATPAF1,80,-0.6129,165,0.54899,103,-0.2064,142,0.30538,108,-0.1431,104,-0.2023,122,0.06379,102,-0.2345,131,0.16727
ENSG00000159658,EFCAB14,172,1.79063,109,0.94676,84,0.50107,50,-0.3360,28,-1.1864,51,-0.3101,37,-0.8548,29,-1.1615,19,-1.7677
ENSG00000186377,CYP4X1,0,-6.0663,8,-1.1541,11,-0.7372,23,0.43736,25,0.53138,57,2.06287,5,-1.9024,12,-0.6479,31,0.91489
ENSG00000162368,CMPK1,117,-0.1111,111,-0.1857,194,0.72539,122,-0.0357,87,-0.5709,127,0.02174,127,0.03029,124,-0.0076,114,-0.1525
ENSG00000162373,BEND5,10,-2.0903,24,-0.8094,15,-1.4621,32,-0.3277,18,-1.1750,35,-0.2197,56,0.64077,92,1.41912,60,0.68226
ENSG00000162374,ELAVL4,11,-3.6614,44,-1.6612,184,0.56852,243,1.04512,230,0.95154,110,-0.2671,70,-1.0349,182,0.54530,156,0.29143
ENSG00000185104,FAF1,58,0.55935,15,-1.5099,52,0.38677,66,0.78050,25,-0.7710,39,-0.0870,27,-0.7467,42,0.03979,61,0.62891
ENSG00000123091,RNF11,153,-1.1497,254,-0.3675,533,0.84159,553,0.90474,458,0.58061,208,-0.6815,261,-0.3657,223,-0.5701,306,-0.0757
ENSG00000085832,EPS15,161,0.01109,124,-0.4047,138,-0.2363,190,0.28177,155,-0.0497,169,0.08432,158,-0.0249,186,0.24323,161,0.01417
ENSG00000117859,OSBPL9,59,1.83581,9,-1.1862,11,-0.8740,31,0.68239,16,-0.4072,14,-0.5342,11,-0.9970,26,0.35592,16,-0.4217
ENSG00000078618,NRDC,103,-0.2948,65,-1.0062,82,-0.6626,197,0.75625,127,0.03144,41,-1.6909,115,-0.1463,247,1.15178,154,0.34165
ENSG00000169213,RAB3B,69,-1.7298,82,-1.4759,88,-1.3671,652,1.96846,180,-0.2791,915,2.73445,55,-2.2008,18,-3.6783,33,-2.8034
ENSG00000117862,TXNDC12,22,-0.5822,41,0.40860,37,0.22201,47,0.59827,27,-0.2616,6,-2.4083,31,-0.0883,43,0.47981,37,0.20881
ENSG00000134717,BTF3L4,72,0.07373,27,-1.4464,57,-0.2950,66,-0.0669,58,-0.2728,107,0.72054,67,-0.0568,90,0.42718,79,0.21822
ENSG00000157077,ZFYVE9,14,-1.1932,11,-1.4601,17,-0.8701,29,-0.0336,41,0.52548,15,-1.0191,34,0.23410,59,1.13000,44,0.63232
ENSG00000134748,PRPF38A,98,1.39125,67,0.73895,24,-0.9076,39,-0.1332,30,-0.5599,22,-0.9974,36,-0.3307,59,0.51662,19,-1.2646
ENSG00000134744,TUT4,115,1.35202,51,-0.0141,12,-2.1782,39,-0.4345,81,0.73693,11,-2.2574,45,-0.2623,92,0.95847,26,-1.0487
ENSG00000162377,COA7,15,-0.6740,18,-0.4371,31,0.45857,25,0.07866,19,-0.3064,35,0.65625,15,-0.7365,28,0.28924,33,0.55224
ENSG00000162378,ZYG11B,52,-1.2468,65,-0.9078,162,0.53158,217,1.02967,245,1.24864,55,-1.1661,72,-0.8347,108,-0.1321,123,0.07894
ENSG00000116171,SCP2,105,0.01644,124,0.27956,69,-0.6457,81,-0.4080,74,-0.5488,242,1.43413,88,-0.2907,90,-0.2429,83,-0.3629
ENSG00000162384,CZIB,50,-0.5322,60,-0.2610,41,-0.8417,52,-0.4749,40,-0.8941,153,1.31335,71,0.02405,72,0.03229,95,0.47640
ENSG00000162385,MAGOH,23,-0.6345,26,-0.4513,24,-0.5369,18,-0.9608,25,-0.4659,3,-3.5296,47,0.59207,64,1.04187,65,1.06908
ENSG00000157193,LRP8,8,-2.7967,25,-1.2200,42,-0.4635,91,0.79208,44,-0.3880,285,3.20601,9,-2.7927,21,-1.5133,25,-1.2039
ENSG00000058799,YIPF1,11,-0.7136,16,-0.2132,13,-0.5212,27,0.68564,19,0.11353,2,-2.7776,11,-0.7756,26,0.61714,42,1.42122
ENSG00000081870,HSPB11,22,-1.2504,29,-0.8624,31,-0.7554,63,0.37531,29,-0.8437,32,-0.6730,68,0.58229,78,0.73357,79,0.75942
ENSG00000116209,TMEM59,350,0.74061,161,-0.5139,150,-0.6222,226,0.01900,126,-0.8923,229,0.04262,223,-0.0019,253,0.19880,292,0.43560
ENSG00000116221,MRPL37,38,-0.8300,45,-0.5492,85,0.44872,60,-0.1020,81,0.36789,44,-0.5797,52,-0.3724,67,0.06306,119,1.02730
ENSG00000157216,SSBP3,102,-1.4746,237,-0.1852,436,0.81732,336,0.37743,364,0.51277,209,-0.3802,275,0.05776,182,-0.5921,245,-0.1321
ENSG00000243725,TTC4,26,0.73992,11,-0.6556,26,0.69702,25,0.68288,10,-0.8062,1,-4.1663,10,-0.8913,23,0.55195,25,0.65429
ENSG00000116133,DHCR24,339,1.48337,31,-2.2983,162,0.19866,215,0.67432,211,0.63677,102,-0.5340,35,-2.2650,93,-0.6685,206,0.59630
ENSG00000162402,USP24,24,0.06838,26,0.21857,43,1.02997,32,0.55697,31,0.50870,0,-4.7155,16,-0.5873,16,-0.5168,23,0.00491
ENSG00000162407,PLPP3,190,0.68728,427,2.21978,186,0.65582,76,-0.7708,65,-1.0150,53,-1.3062,82,-0.7152,63,-1.0592,24,-2.5064
ENSG00000162409,PRKAA2,13,-2.1796,32,-0.8354,49,-0.1661,72,0.45945,99,0.99729,74,0.51175,34,-0.7996,89,0.81035,47,-0.2061
ENSG00000173406,DAB1,3,-2.1016,11,-0.5402,14,-0.1427,5,-1.6342,16,0.05556,10,-0.6169,22,0.67561,27,0.96840,22,0.58378
ENSG00000162601,MYSM1,39,0.34566,18,-0.8587,9,-1.8192,19,-0.8111,81,1.59208,1,-4.6125,33,0.04455,66,1.23214,19,-0.7734
ENSG00000177606,JUN,132,0.17321,201,0.86931,233,1.12927,114,-0.0619,156,0.43622,66,-0.9124,66,-0.9986,100,-0.2788,55,-1.1825
ENSG00000172456,FGGY,4,-1.4715,37,1.85326,20,0.78721,5,-1.4645,8,-0.5917,1,-3.7851,11,-0.2751,18,0.60518,10,-0.2964
ENSG00000134709,HOOK1,1,-4.8432,17,-0.8902,9,-1.8739,47,0.65906,69,1.35182,3,-3.1564,37,0.33808,51,0.82049,38,0.34256
ENSG00000134716,CYP2J2,45,1.78448,36,1.35077,36,1.34641,11,-0.5741,1,-3.4538,1,-4.1588,11,-0.6912,4,-2.0431,5,-1.5695
ENSG00000162599,NFIA,404,1.67480,233,0.68001,163,0.08766,215,0.54637,138,-0.1708,58,-1.4979,114,-0.5249,61,-1.4323,41,-2.0259
ENSG00000162604,TM2D1,66,0.01863,71,0.13497,53,-0.3315,47,-0.5025,53,-0.3365,70,0.10832,78,0.34455,68,0.06650,67,0.05072
ENSG00000162607,USP1,85,0.96283,32,-0.6279,42,-0.2033,60,0.39181,54,0.22383,30,-0.7097,44,-0.1488,53,0.17438,31,-0.6581
